门店名称,顾客ID,顾客年龄,顾客性别,数据生成时间,摄像头ID,摄像头名称,捕捉区域名称
唯品会长春门店,172428,30,女,2018/12/22 14:32,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:31,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,148847,24,男,2018/12/22 14:31,1.37899E+11,摄像机3,南门出门
唯品会长春门店,142360,32,男,2018/12/22 14:31,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:31,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:31,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,160242,33,女,2018/12/22 14:31,1.37899E+11,摄像机8,西门出门
唯品会长春门店,178429,38,女,2018/12/22 14:30,1.37899E+11,摄像机8,西门出门
唯品会长春门店,178429,38,女,2018/12/22 14:30,1.37899E+11,摄像机8,西门出门
唯品会长春门店,178438,29,女,2018/12/22 14:30,1.37899E+11,摄像机4,南门出门
唯品会长春门店,178438,29,女,2018/12/22 14:30,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178436,27,男,2018/12/22 14:30,1.37899E+11,摄像机1,南门进门
唯品会长春门店,160242,33,女,2018/12/22 14:29,1.37899E+11,摄像机2,南门进门
唯品会长春门店,172428,30,女,2018/12/22 14:29,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:29,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178429,38,女,2018/12/22 14:29,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,178429,38,女,2018/12/22 14:29,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:28,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:28,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:28,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:28,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,145806,33,女,2018/12/22 14:28,1.37899E+11,摄像机8,西门出门
唯品会长春门店,172428,30,女,2018/12/22 14:28,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:28,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:28,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:28,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:28,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:28,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:28,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142595,61,男,2018/12/22 14:28,1.37899E+11,摄像机5,西门进门
唯品会长春门店,142595,61,男,2018/12/22 14:28,1.37899E+11,摄像机5,西门进门
唯品会长春门店,142595,61,男,2018/12/22 14:28,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178331,28,女,2018/12/22 14:28,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,143451,35,男,2018/12/22 14:28,1.37899E+11,摄像机1,南门进门
唯品会长春门店,172428,30,女,2018/12/22 14:28,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,166075,56,女,2018/12/22 14:28,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,166075,56,女,2018/12/22 14:28,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:28,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:28,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:28,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178331,28,女,2018/12/22 14:28,1.37899E+11,摄像机16,女试衣间
唯品会长春门店,178380,31,男,2018/12/22 14:28,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178380,31,男,2018/12/22 14:28,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,178396,23,女,2018/12/22 14:28,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178396,23,女,2018/12/22 14:28,1.37899E+11,摄像机6,西门进门
唯品会长春门店,178396,23,女,2018/12/22 14:28,1.37899E+11,摄像机6,西门进门
唯品会长春门店,178396,23,女,2018/12/22 14:28,1.37899E+11,摄像机6,西门进门
唯品会长春门店,178418,36,男,2018/12/22 14:27,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178419,29,女,2018/12/22 14:27,1.37899E+11,摄像机4,南门出门
唯品会长春门店,178418,36,男,2018/12/22 14:27,1.37899E+11,摄像机1,南门进门
唯品会长春门店,160879,61,男,2018/12/22 14:27,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178409,26,女,2018/12/22 14:26,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,176941,29,女,2018/12/22 14:26,1.37899E+11,摄像机12,收银台
唯品会长春门店,176941,29,女,2018/12/22 14:25,1.37899E+11,摄像机12,收银台
唯品会长春门店,176941,29,女,2018/12/22 14:25,1.37899E+11,摄像机12,收银台
唯品会长春门店,176941,29,女,2018/12/22 14:25,1.37899E+11,摄像机12,收银台
唯品会长春门店,176941,29,女,2018/12/22 14:25,1.37899E+11,摄像机12,收银台
唯品会长春门店,178401,25,女,2018/12/22 14:25,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178395,31,男,2018/12/22 14:25,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178398,27,女,2018/12/22 14:25,1.37899E+11,摄像机4,南门出门
唯品会长春门店,145715,37,女,2018/12/22 14:25,1.37899E+11,摄像机6,西门进门
唯品会长春门店,142896,52,女,2018/12/22 14:25,1.37899E+11,摄像机6,西门进门
唯品会长春门店,178396,23,女,2018/12/22 14:25,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178395,31,男,2018/12/22 14:25,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178395,31,男,2018/12/22 14:25,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178396,23,女,2018/12/22 14:25,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178396,23,女,2018/12/22 14:25,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178396,23,女,2018/12/22 14:25,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178395,31,男,2018/12/22 14:25,1.37899E+11,摄像机1,南门进门
唯品会长春门店,178395,31,男,2018/12/22 14:25,1.37899E+11,摄像机1,南门进门
唯品会长春门店,176941,29,女,2018/12/22 14:25,1.37899E+11,摄像机12,收银台
唯品会长春门店,176941,29,女,2018/12/22 14:25,1.37899E+11,摄像机12,收银台
唯品会长春门店,166685,38,男,2018/12/22 14:24,1.37899E+11,摄像机7,西门进门
唯品会长春门店,166685,38,男,2018/12/22 14:24,1.37899E+11,摄像机7,西门进门
唯品会长春门店,166685,38,男,2018/12/22 14:24,1.37899E+11,摄像机7,西门进门
唯品会长春门店,166871,41,男,2018/12/22 14:24,1.37899E+11,摄像机3,南门出门
唯品会长春门店,178331,28,女,2018/12/22 14:24,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,151672,30,女,2018/12/22 14:23,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,174235,27,女,2018/12/22 14:23,1.37899E+11,摄像机8,西门出门
唯品会长春门店,174235,27,女,2018/12/22 14:23,1.37899E+11,摄像机8,西门出门
唯品会长春门店,178382,37,女,2018/12/22 14:23,1.37899E+11,摄像机7,西门进门
唯品会长春门店,174235,27,女,2018/12/22 14:23,1.37899E+11,摄像机8,西门出门
唯品会长春门店,178380,31,男,2018/12/22 14:23,1.37899E+11,摄像机5,西门进门
唯品会长春门店,176941,29,女,2018/12/22 14:23,1.37899E+11,摄像机12,收银台
唯品会长春门店,178377,21,女,2018/12/22 14:23,1.37899E+11,摄像机3,南门出门
唯品会长春门店,178376,34,男,2018/12/22 14:23,1.37899E+11,摄像机3,南门出门
唯品会长春门店,176941,29,女,2018/12/22 14:23,1.37899E+11,摄像机12,收银台
唯品会长春门店,155825,34,女,2018/12/22 14:23,1.37899E+11,摄像机8,西门出门
唯品会长春门店,176941,29,女,2018/12/22 14:23,1.37899E+11,摄像机12,收银台
唯品会长春门店,176941,29,女,2018/12/22 14:23,1.37899E+11,摄像机12,收银台
唯品会长春门店,176941,29,女,2018/12/22 14:23,1.37899E+11,摄像机12,收银台
唯品会长春门店,178375,32,男,2018/12/22 14:23,1.37899E+11,摄像机6,西门进门
唯品会长春门店,178375,32,男,2018/12/22 14:23,1.37899E+11,摄像机6,西门进门
唯品会长春门店,152747,30,女,2018/12/22 14:23,1.37899E+11,摄像机9,西门出门
唯品会长春门店,178371,36,男,2018/12/22 14:22,1.37899E+11,摄像机5,西门进门
唯品会长春门店,174235,27,女,2018/12/22 14:22,1.37899E+11,摄像机8,西门出门
唯品会长春门店,178370,57,女,2018/12/22 14:22,1.37899E+11,摄像机5,西门进门
唯品会长春门店,163481,31,女,2018/12/22 14:22,1.37899E+11,摄像机8,西门出门
唯品会长春门店,176941,29,女,2018/12/22 14:22,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,174235,27,女,2018/12/22 14:22,1.37899E+11,摄像机8,西门出门
唯品会长春门店,163481,31,女,2018/12/22 14:22,1.37899E+11,摄像机8,西门出门
唯品会长春门店,155825,34,女,2018/12/22 14:22,1.37899E+11,摄像机8,西门出门
唯品会长春门店,178367,27,男,2018/12/22 14:22,1.37899E+11,摄像机6,西门进门
唯品会长春门店,178367,27,男,2018/12/22 14:21,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178367,27,男,2018/12/22 14:21,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178366,31,女,2018/12/22 14:21,1.37899E+11,摄像机8,西门出门
唯品会长春门店,174235,27,女,2018/12/22 14:21,1.37899E+11,摄像机8,西门出门
唯品会长春门店,174235,27,女,2018/12/22 14:21,1.37899E+11,摄像机8,西门出门
唯品会长春门店,172428,30,女,2018/12/22 14:21,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:21,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,163481,31,女,2018/12/22 14:21,1.37899E+11,摄像机8,西门出门
唯品会长春门店,177995,21,女,2018/12/22 14:21,1.37899E+11,摄像机4,南门出门
唯品会长春门店,174235,27,女,2018/12/22 14:21,1.37899E+11,摄像机8,西门出门
唯品会长春门店,144352,36,女,2018/12/22 14:21,1.37899E+11,摄像机4,南门出门
唯品会长春门店,172428,30,女,2018/12/22 14:21,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:21,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:21,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,172428,30,女,2018/12/22 14:21,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,142360,32,男,2018/12/22 14:21,1.37899E+11,摄像机11,自助收银台
唯品会长春门店,176941,29,女,2018/12/22 14:21,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,178344,30,女,2018/12/22 14:20,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178344,30,女,2018/12/22 14:20,1.37899E+11,摄像机6,西门进门
唯品会长春门店,178344,30,女,2018/12/22 14:20,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178344,30,女,2018/12/22 14:20,1.37899E+11,摄像机6,西门进门
唯品会长春门店,178344,30,女,2018/12/22 14:20,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178344,30,女,2018/12/22 14:20,1.37899E+11,摄像机7,西门进门
唯品会长春门店,178344,30,女,2018/12/22 14:20,1.37899E+11,摄像机7,西门进门
唯品会长春门店,174663,24,女,2018/12/22 14:20,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,166871,41,男,2018/12/22 14:20,1.37899E+11,摄像机5,西门进门
唯品会长春门店,166871,41,男,2018/12/22 14:20,1.37899E+11,摄像机6,西门进门
唯品会长春门店,178337,27,女,2018/12/22 14:20,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178337,27,女,2018/12/22 14:20,1.37899E+11,摄像机5,西门进门
唯品会长春门店,177697,33,男,2018/12/22 14:20,1.37899E+11,摄像机5,西门进门
唯品会长春门店,177697,33,男,2018/12/22 14:19,1.37899E+11,摄像机6,西门进门
唯品会长春门店,163481,31,女,2018/12/22 14:19,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,163481,31,女,2018/12/22 14:19,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,163481,31,女,2018/12/22 14:19,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,177993,32,女,2018/12/22 14:19,1.37899E+11,摄像机12,收银台
唯品会长春门店,177993,32,女,2018/12/22 14:19,1.37899E+11,摄像机12,收银台
唯品会长春门店,177993,32,女,2018/12/22 14:19,1.37899E+11,摄像机12,收银台
唯品会长春门店,177993,32,女,2018/12/22 14:19,1.37899E+11,摄像机12,收银台
唯品会长春门店,177993,32,女,2018/12/22 14:19,1.37899E+11,摄像机12,收银台
唯品会长春门店,177993,32,女,2018/12/22 14:19,1.37899E+11,摄像机12,收银台
唯品会长春门店,177993,32,女,2018/12/22 14:19,1.37899E+11,摄像机12,收银台
唯品会长春门店,177993,32,女,2018/12/22 14:19,1.37899E+11,摄像机12,收银台
唯品会长春门店,177993,32,女,2018/12/22 14:19,1.37899E+11,摄像机12,收银台
唯品会长春门店,177993,32,女,2018/12/22 14:19,1.37899E+11,摄像机12,收银台
唯品会长春门店,177993,32,女,2018/12/22 14:18,1.37899E+11,摄像机12,收银台
唯品会长春门店,178331,28,女,2018/12/22 14:18,1.37899E+11,摄像机6,西门进门
唯品会长春门店,177993,32,女,2018/12/22 14:18,1.37899E+11,摄像机12,收银台
唯品会长春门店,177993,32,女,2018/12/22 14:18,1.37899E+11,摄像机12,收银台
唯品会长春门店,178329,27,女,2018/12/22 14:18,1.37899E+11,摄像机2,南门进门
唯品会长春门店,178321,27,女,2018/12/22 14:18,1.37899E+11,摄像机2,南门进门
唯品会长春门店,170609,20,女,2018/12/22 14:18,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,178321,27,女,2018/12/22 14:18,1.37899E+11,摄像机3,南门出门
唯品会长春门店,178298,30,女,2018/12/22 14:18,1.37899E+11,摄像机3,南门出门
唯品会长春门店,178289,34,男,2018/12/22 14:18,1.37899E+11,摄像机3,南门出门
唯品会长春门店,177697,33,男,2018/12/22 14:18,1.37899E+11,摄像机9,西门出门
唯品会长春门店,178234,31,女,2018/12/22 14:18,1.37899E+11,摄像机8,西门出门
唯品会长春门店,178315,29,女,2018/12/22 14:18,1.37899E+11,摄像机8,西门出门
唯品会长春门店,178321,27,女,2018/12/22 14:17,1.37899E+11,摄像机8,西门出门
唯品会长春门店,144064,23,女,2018/12/22 14:17,1.37899E+11,摄像机9,西门出门
唯品会长春门店,161336,27,女,2018/12/22 14:17,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,161336,27,女,2018/12/22 14:17,1.37899E+11,摄像机10,自助收银台
唯品会长春门店,177993,32,女,2018/12/22 14:16,1.37899E+11,摄像机12,收银台
唯品会长春门店,177993,32,女,2018/12/22 14:16,1.37899E+11,摄像机12,收银台
唯品会长春门店,177993,32,女,2018/12/22 14:16,1.37899E+11,摄像机12,收银台
唯品会长春门店,178315,29,女,2018/12/22 14:16,1.37899E+11,摄像机5,西门进门
唯品会长春门店,178312,29,男,2018/12/22 14:16,1.37899E+11,摄像机6,西门进门
唯品会长春门店,178315,29,女,2018/12/22 14:16,1.37899E+11,摄像机6,西门进门
